home_team,away_team,date,attendance,venue,referee,status,home_goals,away_goals,season,home_form_goals_scored,home_form_goals_conceded,home_form_win_rate,away_form_goals_scored,away_form_goals_conceded,away_form_win_rate,result
Yugoslavia yu,bo Bolivia,1930-07-17,18306.0,Parque Central (Neutral Site),Francisco Mateucci,played,4.0,0.0,1930,2.6666666666666665,0.6666666666666666,1.0,0.0,4.0,0.0,win
Uruguay uy,pe Peru,1930-07-18,57735.0,Estadio Centenario (Neutral Site),Jean Langenus,played,1.0,0.0,1930,0.0,0.0,0.0,1.0,3.0,0.0,win
Uruguay uy,pe Peru,1930-07-18,57735.0,Estadio Centenario (Neutral Site),Jean Langenus,played,1.0,0.0,1930,1.0,0.0,1.0,0.6666666666666666,2.3333333333333335,0.0,win
Argentina ar,mx Mexico,1930-07-19,42100.0,Estadio Centenario (Neutral Site),Ulises Saucedo,played,6.0,3.0,1930,1.0,0.0,1.0,0.5,3.5,0.0,win
Chile cl,fr France,1930-07-19,2000.0,Estadio Centenario (Neutral Site),Anibal Tejada,played,1.0,0.0,1930,3.0,0.0,1.0,0.0,1.0,0.0,win
Argentina ar,mx Mexico,1930-07-19,42100.0,Estadio Centenario (Neutral Site),Ulises Saucedo,played,6.0,3.0,1930,2.6666666666666665,1.0,1.0,1.0,4.0,0.0,win
Chile cl,fr France,1930-07-19,2000.0,Estadio Centenario (Neutral Site),Anibal Tejada,played,1.0,0.0,1930,2.3333333333333335,0.0,1.0,0.0,1.0,0.0,win
Brazil br,bo Bolivia,1930-07-20,25466.0,Estadio Centenario (Neutral Site),Thomas Balway,played,4.0,0.0,1930,0.0,0.0,0.0,0.0,4.0,0.0,win
Paraguay py,be Belgium,1930-07-20,12000.0,Estadio Centenario (Neutral Site),Ricardo Vallarino,played,1.0,0.0,1930,0.0,0.0,0.0,0.0,3.0,0.0,win
Brazil br,bo Bolivia,1930-07-20,25466.0,Estadio Centenario (Neutral Site),Thomas Balway,played,4.0,0.0,1930,4.0,0.0,1.0,0.0,4.0,0.0,win
Paraguay py,be Belgium,1930-07-20,12000.0,Estadio Centenario (Neutral Site),Ricardo Vallarino,played,1.0,0.0,1930,1.0,0.0,1.0,0.0,2.3333333333333335,0.0,win
Uruguay uy,ro Romania,1930-07-21,70022.0,Estadio Centenario (Neutral Site),Gilberto Rego,played,4.0,0.0,1930,1.0,0.0,1.0,0.0,0.0,0.0,win
Uruguay uy,ro Romania,1930-07-21,70022.0,Estadio Centenario (Neutral Site),Gilberto Rego,played,4.0,0.0,1930,2.0,0.0,1.0,0.0,4.0,0.0,win
Argentina ar,cl Chile,1930-07-22,41459.0,Estadio Centenario (Neutral Site),Jean Langenus,played,3.0,1.0,1930,3.5,1.5,1.0,0.0,0.0,0.0,win
Argentina ar,cl Chile,1930-07-22,41459.0,Estadio Centenario (Neutral Site),Jean Langenus,played,3.0,1.0,1930,3.4,1.4,1.0,1.0,3.0,0.0,win
Argentina ar,us United States,1930-07-26,72886.0,Estadio Centenario (Neutral Site),Jean Langenus,played,6.0,1.0,1930,3.8,1.6,1.0,0.0,0.0,0.0,win
Argentina ar,us United States,1930-07-26,72886.0,Estadio Centenario (Neutral Site),Jean Langenus,played,6.0,1.0,1930,4.8,1.8,1.0,1.0,6.0,0.0,win
Uruguay uy,yu Yugoslavia,1930-07-27,79867.0,Estadio Centenario (Neutral Site),Gilberto Rego,played,6.0,1.0,1930,2.5,0.0,1.0,0.0,0.0,0.0,win
Uruguay uy,yu Yugoslavia,1930-07-27,79867.0,Estadio Centenario (Neutral Site),Gilberto Rego,played,6.0,1.0,1930,3.2,0.2,1.0,1.0,6.0,0.0,win
Uruguay uy,ar Argentina,1930-07-30,68346.0,Estadio Centenario (Neutral Site),Jean Langenus,played,4.0,2.0,1930,4.2,0.4,1.0,0.0,0.0,0.0,win
